,SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
2243,PUBH,3050,Practicum in Peer Education I,78,79,71,6,1,0,0,0,0,0,1
2244,PUBH,3102,Issues in Envrn & Occup Health,67,69,52,12,2,0,1,0,0,0,2
2245,PUBH,3106,Making Sense of Health Studies,60,60,59,1,0,0,0,0,0,0,0
2246,PUBH,3107,Global Pub Hlth & Environment,70,70,64,5,0,1,0,0,0,0,0
2247,PUBH,3202,What is Public Health?,132,132,106,17,2,5,1,0,0,1,0
2248,PUBH,3350,"Epi: People, Places, Disease",109,110,94,10,4,1,0,0,0,0,1
2249,PUBH,3415,Into to Clinical Trials,32,36,14,10,2,2,0,0,0,4,4
2250,PUBH,3531,Health Policy Global Context,40,40,36,4,0,0,0,0,0,0,0
2251,PUBH,3801,Health Economics and Policy,98,100,28,48,18,0,2,0,0,2,2
2252,PUBH,3905,Public Health Nutrition,25,25,24,0,0,0,0,0,0,1,0
2253,PUBH,3950,Influences on Youth Obesity,44,45,25,13,2,0,1,0,1,2,1
2254,PUBH,5231,Emergency Preparedness: PubH,25,27,24,1,0,0,0,0,0,0,2
2255,PUBH,6020,Social & Behavioral Science,56,56,48,6,0,0,0,0,0,2,0
2256,PUBH,6035,Applied Research Methods,31,31,30,1,0,0,0,0,0,0,0
2257,PUBH,6050,Community Health I,34,34,33,0,1,0,0,0,0,0,0
2258,PUBH,6066,Community Building and Health,22,22,20,2,0,0,0,0,0,0,0
2259,PUBH,6074,Mass Comm & Public Health,10,10,8,2,0,0,0,0,0,0,0
2260,PUBH,6100,Topics: Environmental Health,28,29,19,7,0,0,2,0,0,0,1
2261,PUBH,6102,Issues in Envn & Occup Health,126,127,119,7,0,0,0,0,0,0,1
2262,PUBH,6108,Foundations of Global Health,30,31,27,3,0,0,0,0,0,0,1
2263,PUBH,6250,Foundations of Public Health,284,290,254,26,2,2,0,0,0,0,6
2264,PUBH,6301,Fundamentals Clinical Research,26,26,22,4,0,0,0,0,0,0,0
2265,PUBH,6320,Fundamentals of Epidemiology,128,132,103,21,2,0,0,0,0,2,4
2266,PUBH,6325,Data Processing with PC-SAS,51,52,45,4,2,0,0,0,0,0,1
2267,PUBH,6341,Epidemiologic Methods I,136,145,106,30,0,0,0,0,0,0,9
2268,PUBH,6343,Epidemiologic Methods III,53,53,32,17,1,0,3,0,0,0,0
2269,PUBH,6350,Epidemiologic Methods III: Lab,47,48,46,1,0,0,0,0,0,0,1
2270,PUBH,6414,Biostatistical Literacy,163,167,104,55,4,0,0,0,0,0,4
2271,PUBH,6420,Intro to SAS Programming,27,30,18,7,0,0,1,0,0,1,3
2272,PUBH,6450,Biostatistics I,412,414,330,66,4,2,0,0,0,10,2
2273,PUBH,6451,Biostatistics II,34,35,26,7,0,0,1,0,0,0,1
2274,PUBH,6525,Population Health,43,43,42,1,0,0,0,0,0,0,0
2275,PUBH,6535,Healthcare Services Accounting,42,42,30,12,0,0,0,0,0,0,0
2276,PUBH,6541,Statistics for Health Mgmt,41,41,24,17,0,0,0,0,0,0,0
2277,PUBH,6542,Mgmt of Healthcare Org,41,41,39,2,0,0,0,0,0,0,0
2278,PUBH,6555,Topics in Health Economics,36,36,32,4,0,0,0,0,0,0,0
2279,PUBH,6556,Health and Health Systems,41,41,18,22,1,0,0,0,0,0,0
2280,PUBH,6558,Health Finance II,34,34,32,2,0,0,0,0,0,0,0
2281,PUBH,6564,Private Purchasers of Hlthcare,35,35,15,20,0,0,0,0,0,0,0
2282,PUBH,6570,Topics: Healthcare Admin,42,42,36,6,0,0,0,0,0,0,0
2283,PUBH,6578,Negotiation Strategies,11,11,10,1,0,0,0,0,0,0,0
2284,PUBH,6717,Decision Analysis for Hlthcare,15,15,11,3,0,0,1,0,0,0,0
2285,PUBH,6724,Health System & Public Health,44,44,41,2,0,1,0,0,0,0,0
2286,PUBH,6727,Health Leadership and Change,28,28,26,2,0,0,0,0,0,0,0
2287,PUBH,6735,Principles of Health Policy,41,41,37,4,0,0,0,0,0,0,0
2288,PUBH,6741,Ethics: Practice and Policy,95,97,75,20,0,0,0,0,0,0,2
2289,PUBH,6742,Ethics: Research and Policy,36,36,32,4,0,0,0,0,0,0,0
2290,PUBH,6744,State Hlth Policy & Politics,30,30,28,0,0,0,2,0,0,0,0
2291,PUBH,6751,Management in Health Services,135,138,124,10,0,0,0,0,0,1,3
2292,PUBH,6755,Planning & Budgeting in PubH,25,25,23,1,1,0,0,0,0,0,0
2293,PUBH,6765,Continuous Quality Improvement,36,36,34,0,0,0,2,0,0,0,0
2294,PUBH,6780,Topics: PubH Admin & Policy,52,52,46,4,2,0,0,0,0,0,0
2295,PUBH,6806,Public Health Research,41,44,38,2,0,0,1,0,0,0,3
2296,PUBH,6832,Economics Health Care System,28,28,15,12,0,0,1,0,0,0,0
2297,PUBH,6901,Pub Hlth Nutrition Leadership,15,16,15,0,0,0,0,0,0,0,1
2298,PUBH,6907,Maternal/Infant-Adol Nutrition,46,48,46,0,0,0,0,0,0,0,2
2299,PUBH,6915,Nutrition Assessment,36,36,30,6,0,0,0,0,0,0,0
2300,PUBH,6950,Kid to Comm: Youth Obesity,18,18,12,6,0,0,0,0,0,0,0
2301,PUBH,7401,Biostatistical Inference,26,27,18,7,1,0,0,0,0,0,1
2302,PUBH,7405,Biostatistics:  Regression,31,32,26,5,0,0,0,0,0,0,1
2303,PUBH,7415,Intro to Clinical Trials,44,46,32,4,2,2,0,0,0,4,2
2304,PUBH,7430,Stat Mthds for Correlated Data,49,49,38,5,0,0,5,0,0,1,0
2305,PUBH,7450,Survival Analysis,30,31,18,12,0,0,0,0,0,0,1
2306,PUBH,7460,Advanced Statistical Computing,10,10,4,6,0,0,0,0,0,0,0
2307,PUBH,7461,Explore/Visualizing Data in R,30,34,21,3,0,0,5,0,1,0,4
2308,PUBH,7485,Methods for Causal Inference,12,13,9,0,0,0,3,0,0,0,1
2309,PUBH,7541,Statistics for Health Mgt,30,31,18,11,1,0,0,0,0,0,1
2310,PUBH,7542,Quality Improvement and Safety,24,24,22,1,1,0,0,0,0,0,0
2311,PUBH,7553,Healthcare Management Ethics,23,23,22,0,0,1,0,0,0,0,0
2312,PUBH,7562,Info Technology in Healthcare,24,24,21,2,1,0,0,0,0,0,0
2313,PUBH,7566,The Henry Capstone,24,24,0,0,0,0,23,0,1,0,0
2314,PUBH,7569,Health Care Policy,64,64,52,6,4,0,0,0,0,2,0
2315,PUBH,7991,Independent Study: PubH Nutr,20,21,13,0,0,0,7,0,0,0,1
2316,PUBH,7996,Field Experience: PubH Nutr,20,21,0,0,0,0,20,0,0,0,1
2317,PUBH,8300,Topics: Epidemiology,19,19,18,0,0,0,1,0,0,0,0
2318,PUBH,8341,Adv. Epi Methods: Concepts,48,50,30,18,0,0,0,0,0,0,2
2319,PUBH,8401,Linear Models,39,42,27,12,0,0,0,0,0,0,3
2320,PUBH,8432,Probability Models for Biostat,12,13,7,5,0,0,0,0,0,0,1
2321,PUBH,8485,Methods for Causal Inference,9,11,9,0,0,0,0,0,0,0,2
2322,RADI,4101,Radiographic Procedures III,11,11,5,5,1,0,0,0,0,0,0
2323,RADI,4241,Radiation Protection Adv Imagi,11,11,3,8,0,0,0,0,0,0,0
2324,RADI,4401,Clinical Practicum IV,11,11,6,5,0,0,0,0,0,0,0
2325,REC,1501,Orient/Leis. & Rec.,24,25,18,3,1,1,0,0,0,1,1
2326,REC,3321,Outdoor Rec 3-Season Skills,38,38,22,14,2,0,0,0,0,0,0
2327,REC,3541W,Recreation Programming,62,62,44,12,6,0,0,0,0,0,0
2328,REC,3601W,Leisure & Human Development,28,28,22,3,2,0,0,0,0,1,0
2329,REC,4271,Comm Leis/Pers w Disabilities,30,30,23,5,1,0,0,0,0,1,0
2330,RELS,1002,Intro to Study of Religions,40,43,22,9,0,1,7,0,0,1,3
2331,RELS,1201,Bible: Context,20,23,4,9,4,0,3,0,0,0,3
2332,RELS,3626W,"Witches, Seers, and Saints",16,17,5,9,1,0,0,0,0,1,1
2333,RELS,3712,Islam: Religion and Culture,9,11,4,1,4,0,0,0,0,0,2
2334,RESP,3011,Foundations Respiratory Care,13,14,11,2,0,0,0,0,0,0,1
2335,RESP,3101,RC Modalities and Equipment I,12,13,5,7,0,0,0,0,0,0,1
2336,RESP,3201,Cardiopulmonary Patient Assess,13,14,3,10,0,0,0,0,0,0,1
2337,RESP,3301,Clinical Practicum I,13,14,0,0,0,0,13,0,0,0,1
2338,RESP,3401,Seminar in RC I,13,14,6,7,0,0,0,0,0,0,1
2339,RM,1201,"Fashion, Ethics, & Consumption",83,84,50,23,8,1,0,0,0,1,1
2340,RM,2215,Intro to Retail Merchandising,59,59,34,18,6,0,0,0,0,1,0
2341,RM,2234,Retailing in a Digital Age,71,71,56,12,2,0,0,0,0,1,0
2342,RM,3124,Consumers of Design,61,61,53,8,0,0,0,0,0,0,0
2343,RM,3201,Career & Internship Prep,34,34,27,6,1,0,0,0,0,0,0
2344,RM,3242,Retail Buying,56,56,44,8,3,1,0,0,0,0,0
2345,RM,3243,Visual Merch,31,32,22,8,1,0,0,0,0,0,1
2346,RM,4117W,Retail Env & Human Behavior,31,31,10,18,1,0,0,0,0,2,0
2347,RM,4123,Consumer Society,18,20,10,6,0,1,0,0,0,1,2
2348,RM,4216,Retail Promotions,43,45,31,12,0,0,0,0,0,0,2
2349,RM,4248,Creative Leadership,36,36,32,4,0,0,0,0,0,0,0
2350,RUSS,1101,Beginning Russian I,62,69,30,16,9,0,5,0,0,2,7
2351,RUSS,3001,Intermediate Russian I,34,35,23,9,1,0,1,0,0,0,1
2352,RUSS,3101,Advanced Russian I,19,20,11,5,3,0,0,0,0,0,1
2353,RUSS,3421,MidAges:Dostoevsky,18,18,10,7,0,0,1,0,0,0,0
2354,RUSS,3512,Russ Art & Culture,20,21,15,4,1,0,0,0,0,0,1
2355,SCAN,3011W,Scandinavian Readings,11,12,5,6,0,0,0,0,0,0,1
2356,SCAN,3605,Scandinavian Short Story,19,20,15,4,0,0,0,0,0,0,1
2357,SCAN,5701,"Old Norse Lang, Lit",9,10,4,3,1,0,0,0,0,1,1
2358,SCB,5054,Stem Cell Sem and Journal Club,12,12,8,4,0,0,0,0,0,0,0
2359,SCB,8181,Stem Cell Biology,12,12,10,2,0,0,0,0,0,0,0
2360,SCMC,1201W,Cinema,40,43,21,17,0,0,2,0,0,0,3
2361,SCMC,1202W,"Media: Word, Image, Sound",23,23,14,8,0,0,1,0,0,0,0
2362,SCMC,3001W,Hist of Cinema & Media Culture,55,58,27,15,7,1,2,0,0,3,3
2363,SCMC,3201,Digital Filmmaking I,20,20,15,4,1,0,0,0,0,0,0
2364,SCMC,5001,Debates Cinema/Media Culture,18,18,8,6,3,0,0,0,0,1,0
2365,SCO,2550,Business Statistics,374,398,137,171,45,11,0,0,0,10,24
2366,SCO,3001,Supply Chain and Operations,447,447,126,310,11,0,0,0,0,0,0
2367,SCO,3041,Project Mgmt,35,35,20,14,1,0,0,0,0,0,0
2368,SCO,3045,Sourcing & Supply Management,48,48,23,25,0,0,0,0,0,0,0
2369,SCO,3048,Transportation & Logistics Mgm,66,66,26,38,2,0,0,0,0,0,0
2370,SCO,3051,Service Management,28,28,16,12,0,0,0,0,0,0,0
2371,SCO,3056,Supply Chain Planning /Control,64,65,17,45,2,0,0,0,0,0,1
2372,SCO,3059,Quality Mgmt & Lean Six Sigma,58,59,26,32,0,0,0,0,0,0,1
2373,SCO,3072,Managing Tech in Supply Chain,48,48,19,29,0,0,0,0,0,0,0
2374,SCO,4065W,Supply Chain & Ops Strategy,24,24,11,13,0,0,0,0,0,0,0
2375,SCO,6041,Project Management,28,28,19,9,0,0,0,0,0,0,0
2376,SCO,6048,Logistics and Transportation,34,34,29,5,0,0,0,0,0,0,0
2377,SCO,6051,Service Management,19,19,12,7,0,0,0,0,0,0,0
2378,SCO,6098,Ops Excel. via Lean Thinking,29,29,10,18,1,0,0,0,0,0,0
2379,SCO,6190,Statistics,19,19,8,11,0,0,0,0,0,0,0
2380,SCO,6191,Big Data Analytics-Supp Chain,30,31,30,0,0,0,0,0,0,0,1
2381,SCO,6290,Managing Supply Chain Ops,20,20,17,3,0,0,0,0,0,0,0
2382,SENG,5707,Data Modeling,20,22,16,3,1,0,0,0,0,0,2
2383,SENG,5801,Software Engr 1,20,22,18,2,0,0,0,0,0,0,2
2384,SENG,5851,Software Proj Mgmt,26,26,25,1,0,0,0,0,0,0,0
2385,SENG,5861,Software Architecture,52,52,34,18,0,0,0,0,0,0,0
2386,SENG,5899,Software Engineering Seminar,46,48,46,0,0,0,0,0,0,0,2
2387,SLHS,1301W,Phys/Biol-Language,34,36,11,16,5,1,0,0,0,1,2
2388,SLHS,1302,Judgments of Human Behavior,33,35,15,12,4,1,1,0,0,0,2
2389,SLHS,1401,Comm Differences & Disorders,32,37,8,11,7,4,0,0,0,2,5
2390,SLHS,1911,Diversity Social Communication,20,20,17,3,0,0,0,0,0,0,0
2391,SLHS,3302,Anat Physio of Speech Hearing,51,54,21,19,11,0,0,0,0,0,3
2392,SLHS,3303,Language Acquisition & Science,17,17,4,13,0,0,0,0,0,0,0
2393,SLHS,3305W,Speech Science,46,53,13,19,14,0,0,0,0,0,7
2394,SLHS,4301,Intro Neuro of Human Comm,58,60,21,26,9,2,0,0,0,0,2
2395,SLHS,4402,Treatment in Speech-Lang Path,59,59,31,24,4,0,0,0,0,0,0
2396,SLHS,5401,Counseling/Professional Issues,92,92,88,4,0,0,0,0,0,0,0
2397,SLHS,5503,Fluency & Motor Speech Diso,34,35,30,3,1,0,0,0,0,0,1
2398,SLHS,5504,Eval. and Mgmt. of Dysphagia,33,34,33,0,0,0,0,0,0,0,1
2399,SLHS,5602,Speech Sound Disorders,33,34,33,0,0,0,0,0,0,0,1
2400,SLHS,5603,Child Language Disorders,33,34,33,0,0,0,0,0,0,0,1
2401,SLHS,5806,Auditory Processing Disorders,20,20,18,2,0,0,0,0,0,0,0
2402,SMGT,1701,Intro to Sport Management,124,125,66,40,13,4,0,0,0,1,1
2403,SMGT,3111,Sports Facility & Event Mgmt,45,45,4,32,9,0,0,0,0,0,0
2404,SMGT,3143,Orgnztn & Mgmt of Sport,49,49,33,12,2,0,0,0,0,2,0
2405,SMGT,3421,Business of Sport,39,40,22,11,5,0,0,0,0,1,1
2406,SMGT,3501,Sport in a Diverse Society,151,157,56,76,15,3,0,0,0,1,6
2407,SMGT,3601,Ethics and Values in Sport,46,47,22,21,3,0,0,0,0,0,1
2408,SMGT,3632,Sport Sales  and Fundraising,26,26,16,9,0,0,0,0,0,1,0
2409,SMGT,3861,Sport and Recreation Law,80,81,49,23,7,1,0,0,0,0,1
2410,SMGT,3881W,Senior Seminar - Sport Mgmt,33,34,21,8,3,1,0,0,0,0,1
2411,SMLI,1221,Beginning Somali,8,10,2,6,0,0,0,0,0,0,2
2412,SMLI,1225,Accelerated Beginning Somali I,32,32,16,16,0,0,0,0,0,0,0
2413,SOC,1001,Introduction to Sociology,450,462,185,221,28,7,3,0,0,6,12
2414,SOC,1101,"Law, Crime, & Punishment",139,140,133,3,1,0,0,0,0,2,1
2415,SOC,1571,Intro to Sociology,153,155,38,86,21,4,0,0,0,4,2
2416,SOC,3090,Topics in Sociology,30,30,27,1,1,0,0,0,0,1,0
2417,SOC,3101,Soc Persp on Crim Justice Syst,97,100,41,37,7,9,0,0,0,3,3
2418,SOC,3201,Intro to Stratification,75,78,49,15,6,0,0,0,0,5,3
2419,SOC,3246,Disease Disaster & Oth Killers,77,80,64,8,3,1,0,0,0,1,3
2420,SOC,3411W,Organizations and Society,60,60,33,21,4,0,0,0,0,2,0
2421,SOC,3452,Education and Society,46,48,27,14,5,0,0,0,0,0,2
2422,SOC,3503,"Asian Am Id, Families & Comm",15,15,13,0,0,0,0,0,0,2,0
2423,SOC,3701,Social Theory,127,131,70,35,12,3,0,0,0,7,4
2424,SOC,3801,Sociological Research Methods,98,104,42,37,16,0,0,0,0,3,6
2425,SOC,3811,Social Statistics,198,203,145,33,12,0,0,0,0,8,5
2426,SOC,4101W,Sociology of Law,48,53,26,18,2,0,0,0,0,2,5
2427,SOC,4106,Crime on TV,77,81,66,11,0,0,0,0,0,0,4
2428,SOC,4125,Policing America,47,47,20,25,2,0,0,0,0,0,0
2429,SOC,4142,Adolescents and Legal System,40,40,12,22,4,1,0,0,0,1,0
2430,SOC,4161,Criminal Law,59,59,46,11,2,0,0,0,0,0,0
2431,SOC,4246,Sociology of Health & Illness,72,77,34,25,10,0,0,0,0,3,5
2432,SOC,4309,Religion in Public Life,16,16,11,5,0,0,0,0,0,0,0
2433,SOC,4321,Globalize This!,15,15,12,3,0,0,0,0,0,0,0
2434,SOC,4821,Measuring the Social World,19,20,18,1,0,0,0,0,0,0,1
2435,SOC,4966W,Capstone Experience: Seminar,57,57,41,13,3,0,0,0,0,0,0
2436,SOC,4977V,Sr Honors Prosem I,13,14,11,2,0,0,0,0,0,0,1
2437,SOC,8721,Social Psychology,10,10,8,2,0,0,0,0,0,0,0
2438,SOIL,2125,Basic Soil Science,172,172,88,66,16,2,0,0,0,0,0
2439,SOIL,2601,The Social Life of Soil,75,78,42,18,2,2,9,0,0,2,3
2440,SOIL,5555,Wetland Soils,12,13,8,4,0,0,0,0,0,0,1
2441,SPAN,1001,Beginning Spanish,85,95,28,35,10,3,6,0,0,3,10
2442,SPAN,1003,Intermediate Span,436,452,99,197,52,8,66,0,6,8,16
2443,SPAN,1004,Intermediate Span,439,457,128,161,64,5,75,0,5,1,18
2444,SPAN,1014,Business Span,20,20,5,11,1,0,3,0,0,0,0
2445,SPAN,1022,Alt Second-Sem Spanish,260,280,62,119,43,3,27,0,2,4,20
2446,SPAN,1044,Interm Med Span,17,18,7,6,1,0,3,0,0,0,1
2447,SPAN,1521,Spanish I,68,75,21,31,16,0,0,0,0,0,7
2448,SPAN,2521,Spanish III,38,39,29,9,0,0,0,0,0,0,1
2449,SPAN,3011W,Spanish Grammar & Comp Workshp,18,18,8,7,3,0,0,0,0,0,0
2450,SPAN,3015V,Hon: Span Comp & Communication,15,15,9,4,2,0,0,0,0,0,0
2451,SPAN,3015W,Spanish Comp and Communication,117,123,59,45,10,1,0,0,0,2,6
2452,SPAN,3104W,Intro: Study of Hispanic Lit,50,51,32,16,0,0,0,0,0,2,1
2453,SPAN,3105W,Intro: Hispanic Cultures,76,78,37,31,8,0,0,0,0,0,2
2454,SPAN,3107W,Intro: Hispanic Linguistics,18,18,11,7,0,0,0,0,0,0,0
2455,SPAN,3211,Interpreting Imperial Spain,15,17,12,2,0,0,1,0,0,0,2
2456,SPAN,3221,Interpret Colonial Lat America,24,24,22,2,0,0,0,0,0,0,0
2457,SPAN,3401,Latino Immigration/Comm Engage,34,35,30,2,2,0,0,0,0,0,1
2458,SPAN,3404,Med Span/Community Health Serv,13,13,9,4,0,0,0,0,0,0,0
2459,SPAN,3503,Pre-mod Span Culture & Thought,20,21,17,2,0,0,0,0,0,1,1
2460,SPAN,3510,Issues in Hispanic Cultures,24,24,22,1,0,1,0,0,0,0,0
2461,SPAN,3512,Modern Latin America,23,23,14,8,1,0,0,0,0,0,0
2462,SPAN,3612,Don Quijote & the Novel,17,20,13,4,0,0,0,0,0,0,3
2463,SPAN,3703,History of Span&Pt,16,17,12,3,1,0,0,0,0,0,1
2464,SPAN,3704,Span Sociolinguistics,21,22,12,6,1,0,0,0,0,2,1
2465,SPAN,3706,Spanish Applied Linguistics,9,10,6,1,1,0,0,0,0,1,1
2466,SPAN,3800,Film Studies in Spanish,24,24,18,5,1,0,0,0,0,0,0
2467,SPAN,3920,Topics in Spanish-American Lit,21,22,18,3,0,0,0,0,0,0,1
2468,SPPT,3600,Topics: Span & Port Studies,15,15,7,6,1,1,0,0,0,0,0
2469,SSM,1004,Sust Syst Mgmt Orientation,78,78,0,0,0,0,76,0,2,0,0
2470,SSM,2003,Systems Thinking and Analysis,36,36,15,15,3,1,0,0,0,2,0
2471,SSM,3301,Global Water Sustainability,108,110,72,15,6,0,12,0,1,2,2
2472,SSM,3503,Marketing of Bio-based Product,15,16,12,2,1,0,0,0,0,0,1
2473,SSM,4407W,Sustainable Mfg Princ & Pract,42,42,36,4,0,2,0,0,0,0,0
2474,SSM,4413,Systms Approach to Res Const,20,20,14,4,2,0,0,0,0,0,0
2475,ST,8111,"Methods, Theory & Applications",31,31,23,7,1,0,0,0,0,0,0
2476,ST,8113,Information and Cyber Security,29,29,21,8,0,0,0,0,0,0,0
2477,ST,8661,Securing Cyberspace Fundamntls,23,23,11,11,0,0,0,0,0,1,0
2478,STAT,3011,Intro Statistical Analysis,376,399,126,140,80,18,3,0,0,9,23
2479,STAT,3021,Intro to Prob&Stat,144,159,53,49,34,3,0,0,0,5,15
2480,STAT,3022,Data Analysis,121,133,58,40,14,1,1,0,0,7,12
2481,STAT,3032,Regression and Correlated Data,159,174,55,60,37,2,1,0,0,4,15
2482,STAT,4051,Applied Statistics I,61,62,16,29,11,2,0,0,0,3,1
2483,STAT,4052,Intro to Statistical Learning,17,17,5,8,4,0,0,0,0,0,0
2484,STAT,4101,Theory of Statistics I,86,93,33,47,5,0,1,0,0,0,7
2485,STAT,4102,Theory of Statistics II,51,54,15,20,13,1,0,0,0,2,3
2486,STAT,4893W,Communication for Statistician,44,44,27,13,1,0,0,0,0,3,0
2487,STAT,5101,Theory of Statistics I,89,93,51,23,10,1,2,0,0,2,4
2488,STAT,5102,Theory of Statistics II,74,79,43,25,4,0,0,0,0,2,5
2489,STAT,5201,Samp Methodology in Finite Pop,49,54,13,29,5,0,0,0,0,2,5
2490,STAT,5302,Applied Regression Analysis,30,31,29,0,0,0,1,0,0,0,1
2491,STAT,5303,Designing Experiments,17,19,10,6,0,0,1,0,0,0,2
2492,STAT,5421,Analysis of Categorical Data,43,48,17,24,0,0,1,0,0,1,5
2493,STAT,5601,Nonparametric Methods,49,50,41,8,0,0,0,0,0,0,1
2494,STAT,5701,Statistical Computing,24,24,22,1,0,0,0,0,0,1,0
2495,STAT,8051,Advanced Regression Techniques,39,39,18,21,0,0,0,0,0,0,0
2496,STAT,8053,Applied Statistical Methods 3,12,13,12,0,0,0,0,0,0,0,1
2497,STAT,8101,Theory of Statistics 1,51,52,42,8,1,0,0,0,0,0,1
2498,STAT,8111,Mathematical Statistics I,11,15,11,0,0,0,0,0,0,0,4
2499,SUST,3003,Frameworks of Sustainability,76,80,49,20,4,0,0,0,0,3,4
2500,SUST,4004,Sustainable Communities,32,33,30,1,1,0,0,0,0,0,1
2501,SW,1501,Intro to Peace Studies,29,30,28,1,0,0,0,0,0,0,1
2502,SW,2501W,Introduction to Social Justice,26,27,21,3,1,0,0,0,0,1,1
2503,SW,3501,Social Change Organizing,10,10,8,2,0,0,0,0,0,0,0
2504,SW,3701,Intro Chld Maltr: Inter & Prev,26,26,25,1,0,0,0,0,0,0,0
2505,SW,3703,Gender Viol Global Persp,20,20,8,9,2,0,1,0,0,0,0
2506,SW,5051,Hum Beh Soc Environ,61,63,60,1,0,0,0,0,0,0,2
2507,SW,5101,Hist & Pol Soc Welf,91,92,50,40,1,0,0,0,0,0,1
2508,SW,5903,Subst Abuse and SW,18,19,18,0,0,0,0,0,0,0,1
2509,SW,5906,Adv Ethical Decision Making,11,11,10,1,0,0,0,0,0,0,0
2510,SW,5912,Grief and Loss,15,17,12,3,0,0,0,0,0,0,2
2511,SW,8151,SW Meth: Pract Indiv/Systems,69,70,50,18,1,0,0,0,0,0,1
2512,SW,8153,Prac Methods:Macro Prac & Orgs,90,91,82,8,0,0,0,0,0,0,1
2513,SW,8251,SW Practice in HDA,25,25,24,1,0,0,0,0,0,0,0
2514,SW,8352,Intervention Methods: Families,25,25,24,1,0,0,0,0,0,0,0
2515,SW,8451,Assess Engage Clin SW Pract,14,14,10,1,3,0,0,0,0,0,0
2516,SW,8452,CoreConceptClinSWPract,45,47,38,6,1,0,0,0,0,0,2
2517,SW,8462,Adv Clin Prac Child & Adolscnt,31,32,29,2,0,0,0,0,0,0,1
2518,SW,8841,SW Research Methods,55,57,44,10,1,0,0,0,0,0,2
2519,SW,8902,Supv Consult Leader,15,16,15,0,0,0,0,0,0,0,1
2520,SWAH,1221,"Beginning Swahili, Semester I",13,13,5,5,0,0,2,0,0,1,0
2521,SWAH,3225,Intermediate Swahili,17,17,6,8,0,0,3,0,0,0,0
2522,SWED,1001,Beginning Swedish,20,22,8,6,4,1,1,0,0,0,2
2523,SWED,1003,Intermediate Swedish,19,20,11,7,1,0,0,0,0,0,1
2524,TH,1101W,Intro to Theatre,76,79,61,11,0,0,2,0,0,2,3
2525,TH,1102,"Stage, Screen, Society",14,15,8,6,0,0,0,0,0,0,1
2526,TH,1301,Acting/Non-Majors,11,15,5,6,0,0,0,0,0,0,4
2527,TH,1321,Beginning Acting: Fundamentals,17,18,16,0,0,0,0,0,0,1,1
2528,TH,1322,Creating the Performance,10,11,8,2,0,0,0,0,0,0,1
2529,TH,1362,Dance for Musical Theatre,24,28,16,8,0,0,0,0,0,0,4
2530,TH,1391,BFA Acting I,28,28,16,12,0,0,0,0,0,0,0
2531,TH,1392,BFA Voice and Speech I,14,14,13,1,0,0,0,0,0,0,0
2532,TH,1393,BFA Movement I,28,28,26,2,0,0,0,0,0,0,0
2533,TH,1501,Intro to Design & Technology,46,48,41,5,0,0,0,0,0,0,2
2534,TH,1911W,Attending (to) Theater,18,18,16,2,0,0,0,0,0,0,0
2535,TH,1914,Ethics of Digital Life,16,17,8,6,0,1,0,0,0,1,1
2536,TH,2391,BFA Acting III,60,60,57,3,0,0,0,0,0,0,0
2537,TH,2392,BFA Voice and Speech III,40,40,32,8,0,0,0,0,0,0,0
2538,TH,3100,Theatre Practicum,25,27,0,0,0,0,24,0,1,0,2
2539,TH,3171,Theatre History I,69,69,31,27,10,1,0,0,0,0,0
2540,TH,3361,Introductory Musical Theatre,26,28,22,4,0,0,0,0,0,0,2
2541,TH,3370,BA Mentoring,33,33,31,1,0,0,0,0,0,1,0
2542,TH,3571,Intro to Stage Technology,18,19,12,3,2,0,0,0,0,1,1
2543,TH,3711,Beginning Directing,11,11,9,2,0,0,0,0,0,0,0
2544,TH,3716,Stage Management,11,12,10,1,0,0,0,0,0,0,1
2545,TH,3950,Topics in Theatre,12,13,8,2,2,0,0,0,0,0,1
2546,TH,4177W,Dramatic Lit I,27,27,17,7,2,1,0,0,0,0,0
2547,TH,4322,Acting for Camera,32,32,30,0,0,0,2,0,0,0,0
2548,TH,4380,Creative Collaboration,64,66,63,0,0,0,1,0,0,0,2
2549,TH,4532,Makeup for  Actor,11,12,7,3,0,1,0,0,0,0,1
2550,TH,4555,Audio Technology,17,17,6,9,2,0,0,0,0,0,0
2551,TH,5510,Drwg/Rndrg/Ptg I,14,14,13,0,1,0,0,0,0,0,0
2552,TH,5540,Lighting Design,10,11,4,4,0,2,0,0,0,0,1
2553,TRIN,3001,Intro: Translation,13,14,6,6,1,0,0,0,0,0,1
2554,TRIN,3101,Intro Interpreting,11,12,9,1,1,0,0,0,0,0,1
2555,UC,3201,Web Designer Introduction,23,25,12,5,1,0,3,0,1,1,2
2556,URBS,1001W,Introduction to Urban Studies,36,37,15,16,3,1,0,0,0,1,1
2557,URBS,3001W,Introduction to Urban Studies,31,32,11,13,3,2,0,0,0,2,1
2558,URBS,3201,Urban Studies Colloquium,46,46,39,6,1,0,0,0,0,0,0
2559,URBS,3500,Urban Studies Workshop,34,34,20,13,1,0,0,0,0,0,0
2560,VBS,1001,Intro Biotechnology,50,51,27,20,3,0,0,0,0,0,1
